id_produto,nome_produto,categoria_produto,preco_produto,fornecedor_produto,peso_kg_produto,estoque_produto,produto_ativo,data_cadastro_produto,faixa_preco_produto,status_estoque_produto,total_pedidos,quantidade_vendida,receita_total_produto,ticket_medio_produto,data_primeira_venda,data_ultima_venda,pedidos_aprovados,pedidos_recusados,pedidos_processando,pedidos_reembolsados,total_avaliacoes,nota_media_produto,nps_medio_produto,taxa_recomendacao_produto,data_ultima_avaliacao,total_tickets_produto,tempo_medio_resolucao_produto,total_eventos_produto,total_sessoes_produto,total_pageviews_produto,total_add_carrinho_produto,total_eventos_compra_produto,data_ultimo_evento_produto,status_comercial_produto,produto_com_alto_volume_suporte
PROD-0308,Creme de Depilação,Beleza,80.0,Beleza Total Atacado,1.0,427,True,2025-11-11,Medio,Estoque Normal,601,1685.0,100867.72999999988,186.79209259259238,2023-01-05,2026-05-29,542,36,5,18,277,3.703971119133574,7.129963898916968,0.73285,2026-06-17,51,112.02173913043478,560,560,336,108,10,2026-03-26 01:26:09,Produto Destaque,True
PROD-0513,Smart TV 65 Polegadas,Eletrônicos,,Global Electronics Ltda,4.36,0,False,2025-04-22,Nao Informado,Sem Estoque,1888,5337.0,388377.47000000026,227.12132748538028,2023-01-01,2026-05-31,1741,86,12,49,918,3.667755991285403,7.150326797385621,0.73965,2026-07-19,210,113.80203045685279,0,0,0,0,0,,Produto Destaque,True
PROD-0292,Corretivo Líquido,Beleza,85.0,Beauty Import Brasil,1.47,370,True,2024-07-19,Medio,Estoque Normal,584,1645.0,106624.06999999992,201.557788279773,2023-01-04,2026-05-28,536,30,4,14,313,3.626198083067093,7.1629392971246,0.75080,2026-06-29,40,108.11111111111111,486,486,323,80,9,2026-03-27 21:22:14,Produto Destaque,True
PROD-0193,Halteres Par 20kg,Esportes,264.0,SportsBrasil Atacado,1.43,451,True,2025-06-04,Alto,Estoque Normal,280,783.0,162472.8999999999,617.7676806083647,2023-01-02,2026-05-24,255,15,6,4,147,3.6530612244897958,7.272108843537415,0.77551,2026-05-31,14,154.15384615384616,547,546,372,85,11,2026-03-26 08:56:36,Produto Destaque,False
PROD-0267,Máscara Capilar 500g,Beleza,141.0,Beleza Total Atacado,1.17,131,True,2019-03-21,Medio,Estoque Normal,319,914.0,98705.79999999994,335.734013605442,2023-01-06,2026-05-30,291,15,4,9,154,3.7337662337662336,7.383116883116883,0.77273,2026-06-12,26,131.8695652173913,498,496,310,99,8,2026-03-27 12:20:49,Produto Destaque,True
PROD-0230,Cotoveleira Esportiva Par,Esportes,111.0,Fitness Distribuidora,14.5,75,True,2019-09-27,Medio,Estoque Normal,323,903.0,75073.53000000004,252.7728282828284,2023-01-02,2026-05-31,286,22,5,10,163,3.7177914110429446,7.319018404907975,0.76687,2026-05-26,34,150.76470588235293,498,498,330,85,6,2026-03-25 17:02:59,Produto Destaque,True
PROD-0172,Cesto de Roupa Suja,Casa,,Utilidades do Lar Ltda,5.44,85,False,2020-12-25,Nao Informado,Estoque Normal,613,1720.0,128267.41999999998,230.28262118491918,2023-01-15,2026-05-22,549,37,9,18,302,3.7119205298013247,7.225165562913907,0.78477,2026-06-15,44,128.35714285714286,525,523,365,76,10,2026-03-23 13:56:17,Produto Destaque,True
PROD-0471,Balcao de Cozinha,Móveis,1485.0,Decor Brasil Atacado,78.72,263,True,2020-05-22,Alto,Estoque Normal,81,224.0,233426.75999999995,3242.0383333333325,2023-02-18,2026-05-25,73,3,1,4,43,3.9302325581395348,7.5813953488372094,0.86047,2026-04-26,7,93.14285714285714,516,516,355,68,6,2026-03-25 20:11:49,Produto Destaque,False
PROD-0013,Fone de Ouvido Bluetooth,Eletrônicos,,TechBrasil Distribuidora,0.84,90,False,2025-11-08,Nao Informado,Estoque Normal,2287,6311.0,469906.2000000008,225.80788082652612,2023-01-01,2026-05-31,2096,106,22,63,1148,3.681184668989547,7.2770034843205575,0.76394,2026-07-25,212,118.51282051282051,517,517,319,104,4,2026-03-26 17:42:30,Produto Destaque,True
PROD-0413,Bateria Musical Infantil,Brinquedos,456.0,Brinquedos do Brasil Ltda,4.15,44,False,2024-05-18,Alto,Estoque Normal,128,368.0,125580.17,1064.2387288135594,2023-02-17,2026-04-06,111,8,3,6,61,3.8852459016393444,7.80327868852459,0.80328,2026-05-02,10,142.5,513,512,328,90,4,2026-03-26 19:24:18,Produto Destaque,False
PROD-0002,Smartphone 64GB,Eletrônicos,1906.0,Global Electronics Ltda,4.46,407,True,2018-07-23,Alto,Estoque Normal,3281,9204.0,13275999.689999979,4431.2415520694185,2023-01-01,2026-05-31,2998,151,40,92,1619,3.7078443483631873,7.334156886967263,0.76961,2026-07-27,314,122.83934426229509,510,509,324,94,8,2026-03-23 06:21:24,Produto Destaque,True
PROD-0239,Regata Esportiva Masculina,Esportes,43.0,Esporte Total Ltda,12.21,441,True,2026-02-24,Baixo,Estoque Normal,577,1630.0,51371.72000000009,98.22508604206517,2023-01-04,2026-05-27,528,21,6,22,293,3.6928327645051193,7.238907849829351,0.75427,2026-07-16,47,112.0,511,509,329,92,8,2026-03-28 05:39:52,Produto Destaque,True
PROD-0214,Bloco de Yoga,Esportes,87.0,Atlética Import Ltda,8.53,151,False,2020-04-12,Medio,Estoque Normal,611,1734.0,115065.54000000002,205.4741785714286,2023-01-02,2026-05-26,552,36,6,17,314,3.624203821656051,7.028662420382165,0.72930,2026-07-20,48,128.9777777777778,533,533,332,93,11,2026-03-27 13:52:18,Produto Destaque,True
PROD-0348,Capa de Volante,Automotivo,33.0,Automotivo Import,20.86,280,True,2024-03-14,Baixo,Estoque Normal,598,1673.0,45804.51999999998,81.64798573975041,2023-01-01,2026-05-25,545,32,9,12,296,3.6317567567567566,7.081081081081081,0.71959,2026-07-12,45,125.53658536585365,505,503,343,69,6,2026-03-28 06:34:56,Produto Destaque,True
PROD-0258,Máquina de Cortar Cabelo,Beleza,223.0,Beauty Import Brasil,0.31,63,True,2021-07-27,Alto,Estoque Normal,296,848.0,145777.78,541.9248327137547,2023-01-04,2026-05-21,257,21,4,14,149,3.8456375838926173,7.704697986577181,0.81879,2026-05-24,16,94.21428571428571,515,515,337,86,5,2026-03-23 18:55:20,Produto Destaque,False
PROD-0275,Sérum Ácido Hialurônico,Beleza,186.0,Beauty Import Brasil,1.27,247,False,2024-04-11,Medio,Estoque Normal,269,746.0,109016.16000000009,452.34921161825764,2023-01-02,2026-04-24,245,15,3,6,143,3.5734265734265733,6.986013986013986,0.71329,2026-06-15,19,107.36842105263158,523,523,351,85,5,2026-03-28 00:08:41,Produto Destaque,False
PROD-0021,Projetor Full HD,Eletrônicos,3607.0,Shenzhen Connect Brasil,1.32,0,True,2023-06-30,Alto,Sem Estoque,3108,8824.0,22928063.12000003,8093.209714084021,2023-01-01,2026-05-29,2776,140,37,155,1552,3.506443298969072,6.84020618556701,0.69781,2026-07-13,683,117.62307692307692,543,541,339,101,10,2026-03-23 23:03:37,Produto Destaque,True
PROD-0475,Cadeira de Balanco,Móveis,632.0,MoveisPlus Distribuidora,6.42,399,True,2019-05-05,Alto,Estoque Normal,152,419.0,202117.45,1464.6192028985508,2023-02-11,2026-05-10,138,8,0,6,71,3.704225352112676,7.352112676056338,0.77465,2026-06-19,19,113.26315789473684,511,509,334,94,10,2026-03-28 19:18:26,Produto Destaque,False
PROD-0358,Flanela Automotiva Kit 5,Automotivo,73.0,Peças & Cia Distribuidora,16.59,437,False,2025-10-12,Medio,Estoque Normal,571,1583.0,93029.97999999997,176.19314393939388,2023-01-01,2026-05-18,523,27,6,15,277,3.707581227436823,7.371841155234657,0.75812,2026-07-03,41,117.74358974358974,510,509,338,72,7,2026-03-22 16:41:32,Produto Destaque,True
PROD-0015,Headset Gamer,Eletrônicos,359.0,Shenzhen Connect Brasil,1.35,274,True,2020-07-11,Alto,Estoque Normal,1723,4844.0,1283614.640000001,820.2010479233234,2023-01-01,2026-05-27,1510,91,21,101,835,3.562874251497006,6.972455089820359,0.71617,2026-07-02,341,125.671875,491,487,308,95,15,2026-03-28 17:55:34,Produto Destaque,True
PROD-0345,Sensor de Estacionamento,Automotivo,173.0,AutoPeças Brasil Ltda,,39,False,2022-03-23,Medio,Estoque Normal,301,780.0,110624.81,400.81452898550725,2023-01-07,2026-05-28,279,14,4,4,157,3.745222929936306,7.445859872611465,0.77070,2026-07-14,24,109.08695652173913,511,510,331,93,4,2026-03-28 12:13:50,Produto Destaque,True
PROD-0483,Estante Gamer,Móveis,1148.0,MoveisPlus Distribuidora,64.93,125,True,2020-04-18,Alto,Estoque Normal,81,228.0,206609.65,2830.2691780821915,2023-01-12,2026-05-19,76,3,0,2,40,3.5,7.1,0.72500,2026-06-13,11,92.72727272727273,544,539,369,78,6,2026-03-28 19:17:57,Produto Destaque,False
PROD-0417,Pula Corda Infantil,Brinquedos,27.0,Brinquedos do Brasil Ltda,2.24,430,True,2024-04-04,Baixo,Estoque Normal,595,1631.0,32577.159999999993,60.105461254612536,2023-01-04,2026-05-13,534,28,14,19,299,3.588628762541806,7.110367892976589,0.73579,2026-06-24,56,111.20754716981132,531,529,343,110,6,2026-03-28 23:39:22,Produto Destaque,True
PROD-0344,Retrovisor com Monitor,Automotivo,276.0,Peças & Cia Distribuidora,12.77,461,True,2023-01-08,Alto,Estoque Normal,276,757.0,160300.98000000004,651.6300000000001,2023-01-08,2026-05-09,254,15,3,4,142,3.683098591549296,7.049295774647887,0.73944,2026-06-05,20,148.26315789473685,507,506,339,78,4,2026-03-26 12:33:16,Produto Destaque,True
PROD-0082,Meia Esportiva Kit com 3,Vestuário,,TextilBrasil Distribuidora,1.06,497,False,2018-04-09,Nao Informado,Estoque Normal,596,1667.0,118265.85000000003,220.6452425373135,2023-01-01,2026-05-29,556,26,4,10,301,3.7109634551495017,7.4186046511627906,0.76744,2026-07-24,44,103.78571428571429,547,543,332,94,9,2026-03-27 10:59:58,Produto Destaque,True
PROD-0390,Robo Programavel,Brinquedos,490.0,Fun Kids Distribuidora,1.63,270,False,2019-04-30,Alto,Estoque Normal,122,342.0,124190.56,1149.9125925925925,2023-01-08,2026-04-22,107,9,2,4,50,3.76,6.86,0.74000,2026-06-05,11,116.3,518,516,321,94,6,2026-03-28 08:47:15,Produto Destaque,False
PROD-0301,Protetor Labial,Beleza,15.0,Beauty Import Brasil,0.77,292,False,2023-09-24,Baixo,Estoque Normal,585,1592.0,18866.569999999985,35.06797397769514,2023-01-01,2026-05-16,532,24,8,21,301,3.6877076411960132,7.461794019933555,0.79070,2026-07-15,48,102.34042553191489,572,572,354,105,7,2026-03-21 23:52:36,Produto Destaque,True
PROD-0149,Jogo de Banheiro 3 Peças,Casa,94.0,Casa & Cia Distribuidora,10.13,327,True,2021-01-08,Medio,Estoque Normal,585,1617.0,115628.68999999994,216.12839252336437,2023-01-04,2026-05-30,527,33,4,21,308,3.603896103896104,7.061688311688312,0.70455,2026-06-10,49,118.17391304347827,545,544,353,96,4,2026-03-26 17:44:17,Produto Destaque,True
PROD-0450,Cama Solteiro com Cabeceira,Móveis,835.0,Interiores Import Ltda,13.78,470,True,2018-04-30,Alto,Estoque Normal,88,246.0,155790.25,1832.8264705882352,2023-01-18,2026-03-25,80,6,0,2,49,3.7142857142857144,7.714285714285714,0.81633,2026-04-25,7,77.16666666666667,521,521,343,86,6,2026-03-26 11:40:10,Produto Destaque,False
PROD-0511,Fantoche Kit 6 Personagens,Brinquedos,163.0,Fun Kids Distribuidora,1.95,128,True,2018-08-18,Medio,Estoque Normal,303,851.0,104338.49999999997,371.3113879003558,2023-01-01,2026-05-02,278,14,4,7,144,3.7708333333333335,7.430555555555555,0.77083,2026-06-07,23,120.0909090909091,0,0,0,0,0,,Produto Destaque,True
PROD-0100,Chinelo Masculino,Vestuário,59.0,Confecções do Sul,0.54,267,False,2023-08-17,Medio,Estoque Normal,583,1668.0,73302.41,137.01385046728973,2023-01-04,2026-05-30,529,35,6,13,311,3.620578778135048,7.167202572347267,0.72347,2026-06-27,48,113.88095238095238,533,532,331,102,5,2026-03-26 09:31:48,Produto Destaque,True
PROD-0322,Central Multimidia 7 Polegadas,Automotivo,592.0,AutoPeças Brasil Ltda,21.65,165,True,2025-01-17,Alto,Estoque Normal,123,305.0,145226.60999999996,1273.917631578947,2023-01-06,2026-05-27,114,5,1,3,56,3.3035714285714284,6.517857142857143,0.67857,2026-07-19,9,153.0,529,529,330,92,12,2026-03-20 13:37:34,Produto Destaque,False
PROD-0123,Colete Masculino,Vestuário,117.0,Moda Brasil Atacado,1.01,171,True,2020-11-01,Medio,Estoque Normal,302,844.0,74101.67000000001,261.8433568904594,2023-01-03,2026-05-22,282,9,4,7,167,3.6706586826347305,7.197604790419161,0.74850,2026-07-13,20,119.21052631578948,517,515,325,101,11,2026-03-26 02:12:09,Produto Destaque,True
PROD-0121,Suéter Masculino,Vestuário,222.0,Moda Brasil Atacado,1.48,232,True,2018-12-12,Alto,Estoque Normal,298,856.0,132628.28,496.7351310861423,2023-01-11,2026-05-11,275,12,3,8,175,3.6514285714285712,6.942857142857143,0.70857,2026-05-25,33,127.06451612903226,522,521,337,89,7,2026-03-26 19:04:04,Produto Destaque,True
PROD-0395,Balanco Infantil,Brinquedos,261.0,Brinquedos do Brasil Ltda,0.56,476,False,2025-02-14,Alto,Estoque Normal,295,812.0,154741.55,577.3938432835821,2023-01-02,2026-05-21,269,13,3,10,145,3.606896551724138,6.979310344827586,0.72414,2026-06-12,30,134.89285714285714,514,513,337,87,8,2026-03-27 02:01:39,Produto Destaque,True
PROD-0014,Fone de Ouvido com Fio,Eletrônicos,90.0,Shenzhen Connect Brasil,1.42,388,True,2024-03-26,Medio,Estoque Normal,1681,4569.0,302018.3299999999,196.49858815875075,2023-01-01,2026-05-28,1465,62,27,127,809,3.619283065512979,6.929542645241038,0.72435,2026-07-17,348,120.24534161490683,472,471,288,93,10,2026-03-27 08:02:47,Produto Destaque,True
PROD-0307,Autobronzeador,Beleza,135.0,Perfumes & Cia,1.38,194,False,2019-12-05,Medio,Estoque Normal,291,853.0,87740.73000000004,337.4643461538463,2023-01-08,2026-05-26,262,17,8,4,144,3.638888888888889,7.083333333333333,0.74306,2026-04-25,24,139.1818181818182,502,501,318,68,12,2026-03-26 16:56:47,Produto Destaque,True
PROD-0499,Perfume Importado 200ml,Beleza,220.0,Beleza Total Atacado,1.24,106,True,2022-06-10,Alto,Estoque Normal,319,876.0,155064.94999999998,522.1042087542087,2023-01-01,2026-05-31,289,21,4,5,157,3.605095541401274,7.114649681528663,0.74522,2026-06-22,23,96.43478260869566,537,534,357,80,10,2026-03-22 21:00:44,Produto Destaque,True
PROD-0339,Para-brisa Defletor,Automotivo,242.0,Peças & Cia Distribuidora,13.54,317,True,2021-10-06,Alto,Estoque Normal,276,774.0,144193.44999999998,569.9345849802371,2023-01-01,2026-05-12,255,14,4,3,139,3.676258992805755,7.0071942446043165,0.72662,2026-06-06,29,142.19230769230768,512,511,342,80,5,2026-03-28 05:36:33,Produto Destaque,True
PROD-0366,Selante de Pneu,Automotivo,46.0,AutoPeças Brasil Ltda,9.6,432,True,2019-11-11,Baixo,Estoque Normal,614,1708.0,61467.950000000004,114.04072356215214,2023-01-02,2026-05-30,568,32,8,6,302,3.6556291390728477,7.185430463576159,0.76159,2026-07-08,41,118.17073170731707,503,500,308,87,9,2026-03-22 08:33:55,Produto Destaque,True
PROD-0133,Travesseiro de Pluma,Casa,198.0,Decor Import,11.71,0,False,2022-08-10,Medio,Sem Estoque,277,739.0,111777.76999999996,431.5744015444014,2023-01-08,2026-05-27,258,10,1,8,139,3.7697841726618706,7.359712230215828,0.76978,2026-07-09,25,125.8,521,519,336,91,6,2026-03-27 11:31:25,Produto Destaque,True
PROD-0278,Óleo Corporal,Beleza,44.0,Beauty Import Brasil,0.78,338,True,2026-01-12,Baixo,Estoque Normal,608,1754.0,58787.04000000003,105.92259459459464,2023-01-01,2026-05-19,560,17,14,17,313,3.6741214057507987,7.182108626198083,0.75399,2026-06-27,42,128.3846153846154,531,527,346,100,5,2026-03-26 12:55:41,Produto Destaque,True
PROD-0324,Capa para Banco Dianteiro Par,Automotivo,165.0,Automotivo Import,22.5,133,True,2020-01-20,Medio,Estoque Normal,305,862.0,104891.83999999998,387.0547601476014,2023-01-01,2026-05-27,285,13,5,2,145,3.8344827586206898,7.289655172413793,0.80690,2026-06-12,30,119.77777777777777,489,488,327,81,2,2026-03-27 21:10:56,Produto Destaque,True
PROD-0289,Creme para as Mãos,Beleza,,Beauty Import Brasil,0.66,0,False,2021-04-30,Nao Informado,Sem Estoque,627,1720.0,131166.5699999999,230.116789473684,2023-01-01,2026-05-27,574,26,4,23,318,3.710691823899371,7.273584905660377,0.76730,2026-06-25,47,138.97727272727272,485,485,327,69,3,2026-03-22 06:35:37,Produto Destaque,True
PROD-0084,Sutiã Conforto,Vestuário,117.0,TextilBrasil Distribuidora,0.93,472,True,2019-08-04,Medio,Estoque Normal,277,809.0,67760.89000000003,275.4507723577237,2023-01-05,2026-05-06,247,15,6,9,136,3.801470588235294,7.661764705882353,0.81618,2026-06-05,18,110.23529411764706,535,535,349,85,8,2026-03-28 10:29:38,Produto Destaque,False
PROD-0104,Óculos de Sol,Vestuário,128.0,Fashion Import Ltda,1.21,180,False,2021-09-06,Medio,Estoque Normal,269,739.0,70908.37999999996,288.2454471544714,2023-02-04,2026-05-30,247,10,1,11,124,3.685483870967742,6.854838709677419,0.72581,2026-06-06,21,112.05263157894737,534,532,369,77,9,2026-03-28 17:26:14,Produto Destaque,True
PROD-0317,Bateria Automotiva 45Ah,Automotivo,512.0,AutoPeças Brasil Ltda,8.16,483,True,2018-04-12,Alto,Estoque Normal,125,338.0,137946.84999999995,1289.222897196261,2023-01-06,2026-05-22,115,6,2,2,61,3.639344262295082,7.032786885245901,0.70492,2026-06-06,10,121.5,513,512,347,77,10,2026-03-28 13:11:57,Produto Destaque,False
PROD-0385,Pelucia 60cm,Brinquedos,291.0,Brinquedos do Brasil Ltda,4.19,87,True,2024-06-06,Alto,Estoque Normal,300,821.0,171423.6,634.9022222222222,2023-01-03,2026-05-31,275,18,3,4,138,3.739130434782609,7.326086956521739,0.79710,2026-07-08,20,115.05555555555556,516,516,307,116,5,2026-03-28 21:35:53,Produto Destaque,True
PROD-0238,Tênis de Natação,Esportes,83.0,Esporte Total Ltda,11.99,397,True,2021-07-25,Medio,Estoque Normal,560,1596.0,96162.89999999997,188.18571428571423,2023-01-02,2026-05-28,515,26,10,9,285,3.705263157894737,7.5508771929824565,0.77544,2026-07-08,38,129.14705882352942,472,472,318,74,5,2026-03-27 03:14:06,Produto Destaque,True
PROD-0163,Aspirador de Pó Vertical,Casa,354.0,Decor Import,6.68,276,False,2022-09-25,Alto,Estoque Normal,132,372.0,99186.04000000005,819.7193388429756,2023-01-04,2026-05-28,124,3,0,5,78,3.6025641025641026,7.115384615384615,0.71795,2026-07-26,12,105.66666666666667,533,532,355,95,7,2026-03-20 13:57:09,Produto Destaque,False
PROD-0236,Camiseta Esportiva Feminina,Vestuário,56.0,Atlética Import Ltda,4.34,24,True,2025-08-23,Medio,Estoque Normal,601,1650.0,70719.83999999988,129.05080291970782,2023-01-05,2026-05-29,548,26,7,20,314,3.627388535031847,6.968152866242038,0.72611,2026-06-22,52,137.38,534,534,358,91,7,2026-03-28 21:48:18,Produto Destaque,True
PROD-0283,Esfoliante Corporal,Beleza,48.0,Beauty Import Brasil,1.22,1,True,2023-07-18,Baixo,Estoque Baixo,593,1667.0,61115.82,112.13911926605505,2023-01-01,2026-05-29,550,24,3,16,306,3.611111111111111,7.078431372549019,0.73856,2026-06-24,69,97.56923076923077,477,475,315,83,5,2026-03-26 02:37:31,Produto Destaque,True
PROD-0019,Câmera Fotográfica Digital,Eletrônicos,1509.0,Alpha Tech Importados,,498,True,2023-06-06,Alto,Estoque Normal,1754,4790.0,5161228.760000016,3180.0546888478225,2023-01-01,2026-05-31,1570,106,32,46,870,3.671264367816092,7.197701149425288,0.74828,2026-07-17,185,116.31360946745562,482,480,312,81,2,2026-03-28 13:12:32,Produto Destaque,True
PROD-0254,Secador de Cabelo 2200W,Beleza,,Perfumes & Cia,,258,False,2025-07-17,Nao Informado,Estoque Normal,575,1564.0,120456.70999999995,225.99757973733574,2023-01-07,2026-05-31,522,28,10,15,281,3.5943060498220643,7.0,0.73665,2026-07-01,54,135.96226415094338,497,497,308,101,4,2026-03-24 17:29:05,Produto Destaque,True
PROD-0336,Lampada LED Automotiva H4,Automotivo,81.0,Automotivo Import,21.65,172,True,2023-06-22,Medio,Estoque Normal,570,1606.0,103872.04000000017,198.98858237547924,2023-01-01,2026-05-24,529,22,5,14,286,3.576923076923077,6.891608391608392,0.72378,2026-05-22,46,127.31111111111112,529,527,354,79,7,2026-03-28 23:55:43,Produto Destaque,True
PROD-0099,Cachecol de Lã,Vestuário,79.0,Moda Brasil Atacado,1.85,399,False,2024-10-14,Medio,Estoque Normal,603,1712.0,96073.66999999995,179.24192164179095,2023-01-01,2026-05-27,543,41,7,12,303,3.6534653465346536,7.158415841584159,0.72277,2026-07-21,46,101.24444444444444,525,524,342,86,7,2026-03-26 07:29:34,Produto Destaque,True
PROD-0462,Cabeceira Solteiro,Móveis,505.0,MoveisPlus Distribuidora,73.62,459,True,2022-05-14,Alto,Estoque Normal,130,394.0,153605.60999999996,1301.7424576271183,2023-01-19,2026-05-26,120,7,1,2,68,3.5588235294117645,7.1911764705882355,0.75000,2026-06-05,9,109.0,494,491,320,86,6,2026-03-28 13:45:31,Produto Destaque,False
PROD-0054,Microfone USB Condensador,Eletrônicos,401.0,TechBrasil Distribuidora,2.14,25,True,2025-09-20,Alto,Estoque Normal,2259,6458.0,1945044.310000001,945.5733155080219,2023-01-01,2026-05-31,2053,124,19,63,1118,3.6556350626118066,7.149373881932021,0.74419,2026-07-18,175,125.08235294117647,497,495,328,80,8,2026-03-23 04:31:09,Produto Destaque,True
PROD-0068,Calça Jeans Masculina,Vestuário,205.0,Confecções do Sul,1.49,258,True,2018-10-14,Alto,Estoque Normal,311,879.0,132403.58,467.8571731448763,2023-01-01,2026-05-24,285,12,8,6,158,3.670886075949367,7.094936708860759,0.75949,2026-06-03,29,115.28571428571429,554,551,355,98,12,2026-03-26 12:18:57,Produto Destaque,True
PROD-0060,Placa de Captura HDMI,Eletrônicos,450.0,TechBrasil Distribuidora,2.13,55,True,2019-02-12,Alto,Estoque Normal,2190,6145.0,2081212.3200000022,1040.0861169415302,2023-01-01,2026-05-31,2007,117,15,51,1098,3.6821493624772312,7.1329690346083785,0.74044,2026-07-17,176,123.51552795031056,526,524,330,91,4,2026-03-22 04:24:00,Produto Destaque,True
PROD-0400,Telescopio Infantil,Brinquedos,204.0,Toy Import Atacado,5.61,69,False,2023-05-16,Alto,Estoque Normal,314,806.0,125908.68,432.67587628865977,2023-01-01,2026-05-14,284,21,2,7,154,3.5974025974025974,6.922077922077922,0.74026,2026-06-11,25,114.8695652173913,515,515,341,92,9,2026-03-22 06:57:04,Produto Destaque,True
PROD-0071,Vestido Floral,Vestuário,234.0,Confecções do Sul,0.93,219,True,2022-06-29,Alto,Estoque Normal,312,876.0,149945.15000000002,529.841519434629,2023-01-07,2026-05-29,281,15,6,10,170,3.7,7.252941176470588,0.75882,2026-06-17,19,104.23529411764706,536,535,359,88,10,2026-03-28 12:04:04,Produto Destaque,False
PROD-0284,Sabonete Líquido 500ml,Beleza,,Cosméticos do Brasil Ltda,0.81,3,False,2018-06-06,Nao Informado,Estoque Baixo,596,1721.0,127395.20999999989,236.79407063197004,2023-01-03,2026-05-21,541,35,2,18,296,3.668918918918919,7.297297297297297,0.75000,2026-07-09,37,124.13888888888889,506,502,316,103,5,2026-03-21 16:44:22,Produto Destaque,True
PROD-0310,Kit Coloração Cabelo,Beleza,,Beauty Import Brasil,0.93,96,False,2023-03-02,Nao Informado,Estoque Normal,658,1788.0,138355.32999999984,228.309125412541,2023-01-01,2026-05-29,598,30,10,20,353,3.7677053824362607,7.458923512747876,0.78470,2026-06-20,48,105.77777777777777,529,528,327,100,7,2026-03-27 06:27:24,Produto Destaque,True
PROD-0318,Bateria Automotiva 80Ah,Automotivo,686.0,Peças & Cia Distribuidora,21.97,385,True,2020-04-02,Alto,Estoque Normal,136,356.0,197632.15999999995,1568.509206349206,2023-01-06,2026-03-27,117,11,1,7,62,3.8225806451612905,7.483870967741935,0.77419,2026-05-05,9,108.0,507,506,329,87,6,2026-03-27 15:04:42,Produto Destaque,False
PROD-0248,Rede de Vôlei,Esportes,,Atlética Import Ltda,8.55,223,False,2021-05-03,Nao Informado,Estoque Normal,633,1729.0,128247.59000000001,223.03928695652175,2023-01-03,2026-05-14,579,30,7,17,305,3.737704918032787,7.390163934426229,0.77705,2026-06-25,65,113.75,511,511,338,86,5,2026-03-27 23:24:09,Produto Destaque,True
PROD-0237,Bota para Caminhada,Esportes,333.0,Fitness Distribuidora,0.49,300,True,2023-01-03,Alto,Estoque Normal,109,344.0,85641.19000000002,839.6195098039217,2023-01-21,2026-05-30,102,2,1,4,52,3.6538461538461537,6.769230769230769,0.73077,2026-06-19,12,163.1,552,551,348,94,10,2026-03-28 17:41:18,Produto Destaque,False
PROD-0319,Oleo de Motor 5W30 4L,Automotivo,,AutoPeças Brasil Ltda,6.3,350,False,2021-03-12,Nao Informado,Estoque Normal,608,1723.0,133645.60000000006,242.11159420289866,2023-01-02,2026-05-28,548,32,8,20,303,3.6666666666666665,7.33993399339934,0.77558,2026-06-10,44,127.92682926829268,493,492,301,90,10,2026-03-24 02:12:22,Produto Destaque,True
PROD-0244,Rolo de Pilates,Esportes,76.0,SportsBrasil Atacado,2.5,34,False,2024-01-05,Medio,Estoque Normal,598,1689.0,93922.12000000004,173.28804428044288,2023-01-01,2026-05-26,543,30,12,13,309,3.6310679611650487,7.090614886731392,0.77994,2026-07-15,51,131.91666666666666,560,554,345,109,9,2026-03-27 23:26:29,Produto Destaque,True
PROD-0212,Saco de Pancadas,Esportes,374.0,Esporte Total Ltda,13.63,340,False,2022-08-11,Alto,Estoque Normal,113,307.0,82455.11000000003,824.5511000000002,2023-01-04,2026-03-28,104,7,0,2,60,3.4166666666666665,6.8,0.66667,2026-05-04,15,110.21428571428571,543,542,333,113,13,2026-03-23 07:05:08,Produto Destaque,False
PROD-0436,Sofa Cama,Móveis,1890.0,MoveisPlus Distribuidora,8.0,493,True,2025-03-14,Alto,Estoque Normal,85,243.0,369554.49000000005,4677.904936708861,2023-02-10,2026-02-24,74,7,1,3,45,3.8444444444444446,7.155555555555556,0.75556,2026-04-09,4,164.0,520,520,326,95,4,2026-03-22 14:21:07,Produto Destaque,False
PROD-0419,Casinha de Bonecas,Brinquedos,371.0,Brinquedos do Brasil Ltda,3.71,327,True,2023-01-08,Alto,Estoque Normal,127,382.0,93384.59999999999,848.950909090909,2023-01-12,2026-05-06,124,1,0,2,74,3.72972972972973,7.513513513513513,0.81081,2026-07-05,7,93.28571428571429,542,542,351,105,3,2026-03-28 17:21:09,Produto Destaque,False
PROD-0365,Polidor Automotivo 500g,Automotivo,74.0,Peças & Cia Distribuidora,4.76,341,True,2024-09-14,Medio,Estoque Normal,536,1527.0,85324.34999999996,178.50282426778236,2023-01-01,2026-05-29,485,26,10,15,266,3.669172932330827,7.2481203007518795,0.76692,2026-06-11,39,117.08333333333333,508,505,321,92,7,2026-03-25 23:01:45,Produto Destaque,True
PROD-0375,Carrinho de Friccao Kit 5,Brinquedos,140.0,Fun Kids Distribuidora,5.75,153,True,2021-08-14,Medio,Estoque Normal,284,814.0,83208.24,321.2673359073359,2023-01-01,2026-05-10,258,15,4,7,131,3.6106870229007635,6.977099236641221,0.74046,2026-06-11,21,135.94736842105263,469,469,299,73,10,2026-03-28 04:10:06,Produto Destaque,True
